timestamp,value
2024-06-15 00:01:21,5.0354
2024-06-15 00:01:22,5.0581
2024-06-15 00:01:23,5.0186
2024-06-15 00:01:24,5.0131
2024-06-15 00:01:25,5.0196
2024-06-15 00:01:26,5.0483
2024-06-15 00:01:27,5.0369
2024-06-15 00:01:28,5.0201
2024-06-15 00:01:29,5.0413
2024-06-15 00:01:30,5.0333
2024-06-15 00:01:31,5.0511
2024-06-15 00:01:32,5.018
2024-06-15 00:01:33,5.0258
2024-06-15 00:01:34,5.0249
2024-06-15 00:01:35,5.0038
2024-06-15 00:01:36,5.0394
2024-06-15 00:01:37,5.039
2024-06-15 00:01:38,5.0342
2024-06-15 00:01:39,5.0298
2024-06-15 00:01:40,5.0065
2024-06-15 00:01:41,5.0268
2024-06-15 00:01:42,5.0287
2024-06-15 00:01:43,5.0198
2024-06-15 00:01:44,5.033
2024-06-15 00:01:45,5.0446
2024-06-15 00:01:46,5.0746
2024-06-15 00:01:47,5.0407
2024-06-15 00:01:48,5.0428
2024-06-15 00:01:49,5.0365
2024-06-15 00:01:50,4.9999
2024-06-15 00:01:51,5.0381
2024-06-15 00:01:52,5.0402
2024-06-15 00:01:53,5.0886
2024-06-15 00:01:54,5.0358
2024-06-15 00:01:55,5.0461
2024-06-15 00:01:56,5.0397
2024-06-15 00:01:57,5.0173
2024-06-15 00:01:58,5.0639
2024-06-15 00:01:59,5.0564
2024-06-15 00:02:00,5.0576
2024-06-15 00:02:01,5.0239
2024-06-15 00:02:02,342.0786
2024-06-15 00:02:03,5.0148
2024-06-15 00:02:04,5.0549
2024-06-15 00:02:05,5.0873
2024-06-15 00:02:06,5.024
2024-06-15 00:02:07,5.0328
2024-06-15 00:02:08,5.0465
2024-06-15 00:02:09,5.0348
2024-06-15 00:02:10,5.0142
2024-06-15 00:02:11,5.0469
2024-06-15 00:02:12,5.0246
2024-06-15 00:02:13,-786.4629
2024-06-15 00:02:14,5.0282
2024-06-15 00:02:15,5.0779
2024-06-15 00:02:16,5.0316
2024-06-15 00:02:17,5.0412
2024-06-15 00:02:18,5.0642
2024-06-15 00:02:19,5.0237
2024-06-15 00:02:20,5.0532
2024-06-15 00:02:21,5.0751
2024-06-15 00:02:22,5.0172
2024-06-15 00:02:23,5.0534
2024-06-15 00:02:24,5.0552
2024-06-15 00:02:25,5.066
2024-06-15 00:02:26,5.026
2024-06-15 00:02:27,5.0247
2024-06-15 00:02:28,5.0618
2024-06-15 00:02:29,5.0577
2024-06-15 00:02:30,5.0571
2024-06-15 00:02:31,5.0594
2024-06-15 00:02:32,5.0392
2024-06-15 00:02:33,5.0578
2024-06-15 00:02:34,5.0593
2024-06-15 00:02:35,5.0395
2024-06-15 00:02:36,5.0915
2024-06-15 00:02:37,5.064
2024-06-15 00:02:38,5.031
2024-06-15 00:02:39,5.0683
2024-06-15 00:02:40,5.036
2024-06-15 00:02:41,5.0716
2024-06-15 00:02:42,5.0794
2024-06-15 00:02:43,5.0401
2024-06-15 00:02:44,5.0762
2024-06-15 00:02:45,5.0655
2024-06-15 00:02:46,5.074
2024-06-15 00:02:47,5.0959
2024-06-15 00:02:48,5.0534
2024-06-15 00:02:49,5.0435
2024-06-15 00:02:50,5.0412
2024-06-15 00:02:51,5.043
2024-06-15 00:02:52,5.0581
2024-06-15 00:02:53,5.0668
2024-06-15 00:02:54,5.0659
2024-06-15 00:02:55,5.0772
2024-06-15 00:02:56,5.0613
2024-06-15 00:02:57,5.0904
2024-06-15 00:02:58,5.0564
2024-06-15 00:02:59,5.1164
2024-06-15 00:03:00,5.0749
2024-06-15 00:03:01,5.0456
2024-06-15 00:03:02,5.0416
2024-06-15 00:03:03,5.073
2024-06-15 00:03:04,5.0593
2024-06-15 00:03:05,5.0784
2024-06-15 00:03:06,5.0739
2024-06-15 00:03:07,5.0633
2024-06-15 00:03:08,5.0482
2024-06-15 00:03:09,5.0351
2024-06-15 00:03:10,5.0569
2024-06-15 00:03:11,5.0833
2024-06-15 00:03:12,5.0707
2024-06-15 00:03:13,5.0419
2024-06-15 00:03:14,5.0706
2024-06-15 00:03:15,5.0752
2024-06-15 00:03:16,5.0501
2024-06-15 00:03:17,5.0712
2024-06-15 00:03:18,5.0697
2024-06-15 00:03:19,5.046
2024-06-15 00:03:20,5.0763
2024-06-15 00:03:21,5.0807
2024-06-15 00:03:22,5.0915
2024-06-15 00:03:23,5.0913
2024-06-15 00:03:24,5.043
2024-06-15 00:03:25,5.0521
2024-06-15 00:03:26,5.0815
2024-06-15 00:03:27,5.0818
2024-06-15 00:03:28,5.0822
2024-06-15 00:03:29,5.1493
2024-06-15 00:03:30,5.084
2024-06-15 00:03:31,5.0956
2024-06-15 00:03:32,5.0923
2024-06-15 00:03:33,5.0866
2024-06-15 00:03:34,5.0676
2024-06-15 00:03:35,5.0894
2024-06-15 00:03:36,5.0592
2024-06-15 00:03:37,5.0702
2024-06-15 00:03:38,5.0656
2024-06-15 00:03:39,5.0773
2024-06-15 00:03:40,787.8821
2024-06-15 00:03:41,5.039
2024-06-15 00:03:42,5.0904
2024-06-15 00:03:43,5.0447
2024-06-15 00:03:44,5.0679
2024-06-15 00:03:45,5.0994
2024-06-15 00:03:46,5.0793
2024-06-15 00:03:47,5.0568
2024-06-15 00:03:48,5.0644
2024-06-15 00:03:49,5.0926
2024-06-15 00:03:50,5.0647
2024-06-15 00:03:51,5.084
2024-06-15 00:03:52,5.0809
2024-06-15 00:03:53,5.0673
2024-06-15 00:03:54,5.1236
2024-06-15 00:03:55,5.0937
2024-06-15 00:03:56,5.0408
2024-06-15 00:03:57,5.0854
2024-06-15 00:03:58,5.0688
2024-06-15 00:03:59,5.0994
2024-06-15 00:04:00,5.0668
2024-06-15 00:04:01,227.7179
2024-06-15 00:04:02,5.0935
2024-06-15 00:04:03,5.101
2024-06-15 00:04:04,5.06
2024-06-15 00:04:05,5.0777
2024-06-15 00:04:06,5.0752
2024-06-15 00:04:07,5.072
2024-06-15 00:04:08,5.1207
2024-06-15 00:04:09,5.0938
2024-06-15 00:04:10,5.0608
2024-06-15 00:04:11,5.1047
2024-06-15 00:04:12,5.1292
2024-06-15 00:04:13,5.1077
2024-06-15 00:04:14,5.057
2024-06-15 00:04:15,5.078
2024-06-15 00:04:16,5.1134
2024-06-15 00:04:17,5.0742
2024-06-15 00:04:18,5.0976
2024-06-15 00:04:19,5.1045
2024-06-15 00:04:20,5.0708
2024-06-15 00:04:21,5.0885
2024-06-15 00:04:22,5.0252
2024-06-15 00:04:23,5.0699
2024-06-15 00:04:24,5.0857
2024-06-15 00:04:25,5.0661
2024-06-15 00:04:26,5.124
2024-06-15 00:04:27,5.0631
2024-06-15 00:04:28,5.0832
2024-06-15 00:04:29,5.095
2024-06-15 00:04:30,5.1215
2024-06-15 00:04:31,5.0643
2024-06-15 00:04:32,5.1166
2024-06-15 00:04:33,5.0939
2024-06-15 00:04:34,5.0744
2024-06-15 00:04:35,5.1036
2024-06-15 00:04:36,5.0987
2024-06-15 00:04:37,5.083
2024-06-15 00:04:38,5.0968
2024-06-15 00:04:39,5.088
2024-06-15 00:04:40,5.0983
2024-06-15 00:04:41,5.1096
2024-06-15 00:04:42,5.1284
2024-06-15 00:04:43,5.0723
2024-06-15 00:04:44,5.14
2024-06-15 00:04:45,5.0586
2024-06-15 00:04:46,5.095
2024-06-15 00:04:47,5.1101
2024-06-15 00:04:48,5.1043
2024-06-15 00:04:49,5.0865
2024-06-15 00:04:50,5.0952
2024-06-15 00:04:51,5.0898
2024-06-15 00:04:52,5.0882
2024-06-15 00:04:53,5.1173
2024-06-15 00:04:54,5.1078
2024-06-15 00:04:55,5.0871
2024-06-15 00:04:56,5.1193
2024-06-15 00:04:57,5.1078
2024-06-15 00:04:58,5.1182
2024-06-15 00:04:59,5.1149
2024-06-15 00:05:00,5.086
2024-06-15 00:05:01,5.0917
2024-06-15 00:05:02,5.1182
2024-06-15 00:05:03,5.1158
2024-06-15 00:05:04,5.1035
2024-06-15 00:05:05,5.1066
2024-06-15 00:05:06,5.1301
2024-06-15 00:05:07,5.0931
2024-06-15 00:05:08,5.1162
2024-06-15 00:05:09,5.1015
2024-06-15 00:05:10,5.1015
2024-06-15 00:05:11,5.1282
2024-06-15 00:05:12,5.123
2024-06-15 00:05:13,5.1231
2024-06-15 00:05:14,5.1333
2024-06-15 00:05:15,5.1079
2024-06-15 00:05:16,5.1215
2024-06-15 00:05:17,5.102
2024-06-15 00:05:18,5.115
2024-06-15 00:05:19,5.1062
2024-06-15 00:05:20,5.1111
2024-06-15 00:05:21,5.1214
2024-06-15 00:05:22,5.0934
2024-06-15 00:05:23,5.152
2024-06-15 00:05:24,5.0903
2024-06-15 00:05:25,5.0865
2024-06-15 00:05:26,5.1342
2024-06-15 00:05:27,5.1272
2024-06-15 00:05:28,5.1242
2024-06-15 00:05:29,5.1246
2024-06-15 00:05:30,5.1121
2024-06-15 00:05:31,5.0948
2024-06-15 00:05:32,5.1145
2024-06-15 00:05:33,5.0998
2024-06-15 00:05:34,5.1332
2024-06-15 00:05:35,5.1111
2024-06-15 00:05:36,5.0978
2024-06-15 00:05:37,5.1082
2024-06-15 00:05:38,5.1232
2024-06-15 00:05:39,5.104
2024-06-15 00:05:40,5.0992
2024-06-15 00:05:41,5.1208
2024-06-15 00:05:42,5.1212
2024-06-15 00:05:43,5.1064
2024-06-15 00:05:44,5.1075
2024-06-15 00:05:45,5.1219
2024-06-15 00:05:46,5.0886
2024-06-15 00:05:47,5.0897
2024-06-15 00:05:48,5.1038
2024-06-15 00:05:49,5.1142
2024-06-15 00:05:50,5.125
2024-06-15 00:05:51,5.1487
2024-06-15 00:05:52,5.1366
2024-06-15 00:05:53,5.1166
2024-06-15 00:05:54,5.1197
2024-06-15 00:05:55,5.1004
2024-06-15 00:05:56,5.1204
2024-06-15 00:05:57,5.1153
2024-06-15 00:05:58,5.1278
2024-06-15 00:05:59,5.1052
2024-06-15 00:06:00,5.1324
2024-06-15 00:06:01,5.153
2024-06-15 00:06:02,5.1205
2024-06-15 00:06:03,5.131
2024-06-15 00:06:04,5.1371
2024-06-15 00:06:05,5.1156
2024-06-15 00:06:06,5.1284
2024-06-15 00:06:07,5.1245
2024-06-15 00:06:08,5.1265
2024-06-15 00:06:09,5.1094
2024-06-15 00:06:10,5.1257
2024-06-15 00:06:11,5.1355
2024-06-15 00:06:12,5.1549
2024-06-15 00:06:13,5.1453
2024-06-15 00:06:14,5.1695
2024-06-15 00:06:15,5.1114
2024-06-15 00:06:16,5.1445
2024-06-15 00:06:17,5.1311
2024-06-15 00:06:18,5.1715
2024-06-15 00:06:19,5.1119
2024-06-15 00:06:20,5.1116
2024-06-15 00:06:21,5.1167
2024-06-15 00:06:22,5.0865
2024-06-15 00:06:23,5.1188
2024-06-15 00:06:24,5.1144
2024-06-15 00:06:25,5.1329
2024-06-15 00:06:26,5.1371
2024-06-15 00:06:27,5.1681
2024-06-15 00:06:28,5.1499
2024-06-15 00:06:29,5.1197
2024-06-15 00:06:30,5.1135
2024-06-15 00:06:31,5.1417
2024-06-15 00:06:32,5.1057
2024-06-15 00:06:33,5.1691
2024-06-15 00:06:34,5.1564
2024-06-15 00:06:35,5.1237
2024-06-15 00:06:36,5.0991
2024-06-15 00:06:37,5.1608
2024-06-15 00:06:38,5.1317
2024-06-15 00:06:39,5.1591
2024-06-15 00:06:40,5.1028
2024-06-15 00:06:41,5.123
2024-06-15 00:06:42,5.1354
2024-06-15 00:06:43,5.1365
2024-06-15 00:06:44,5.1269
2024-06-15 00:06:45,5.1487
2024-06-15 00:06:46,5.1152
2024-06-15 00:06:47,5.134
2024-06-15 00:06:48,5.1395
2024-06-15 00:06:49,5.1477
2024-06-15 00:06:50,5.152
2024-06-15 00:06:51,5.1156
2024-06-15 00:06:52,5.1077
2024-06-15 00:06:53,5.1642
2024-06-15 00:06:54,5.1456
2024-06-15 00:06:55,5.1243
2024-06-15 00:06:56,5.1706
2024-06-15 00:06:57,5.1422
2024-06-15 00:06:58,5.1638
2024-06-15 00:06:59,5.1419
2024-06-15 00:07:00,5.1821
2024-06-15 00:07:01,5.1763
2024-06-15 00:07:02,5.1365
2024-06-15 00:07:03,5.1612
2024-06-15 00:07:04,5.155
2024-06-15 00:07:05,5.1698
2024-06-15 00:07:06,5.1234
2024-06-15 00:07:07,5.1567
2024-06-15 00:07:08,5.1645
2024-06-15 00:07:09,5.1084
2024-06-15 00:07:10,5.1202
2024-06-15 00:07:11,5.1034
2024-06-15 00:07:12,5.1391
2024-06-15 00:07:13,5.1592
2024-06-15 00:07:14,5.1752
2024-06-15 00:07:15,5.1469
2024-06-15 00:07:16,5.1783
2024-06-15 00:07:17,5.1185
2024-06-15 00:07:18,5.1123
2024-06-15 00:07:19,5.1456
2024-06-15 00:07:20,5.1546
2024-06-15 00:07:21,5.1466
2024-06-15 00:07:22,5.1062
2024-06-15 00:07:23,5.1461
2024-06-15 00:07:24,5.1221
2024-06-15 00:07:25,5.1619
2024-06-15 00:07:26,5.1561
2024-06-15 00:07:27,5.1303
2024-06-15 00:07:28,5.1391
2024-06-15 00:07:29,5.1285
2024-06-15 00:07:30,5.1487
2024-06-15 00:07:31,5.1694
2024-06-15 00:07:32,5.1309
2024-06-15 00:07:33,5.161
2024-06-15 00:07:34,5.1406
2024-06-15 00:07:35,5.1357
2024-06-15 00:07:36,5.1497
2024-06-15 00:07:37,5.1314
2024-06-15 00:07:38,5.1413
2024-06-15 00:07:39,5.1288
2024-06-15 00:07:40,5.1923
2024-06-15 00:07:41,5.154
2024-06-15 00:07:42,5.1396
2024-06-15 00:07:43,5.1582
2024-06-15 00:07:44,5.152
2024-06-15 00:07:45,5.1501
2024-06-15 00:07:46,5.1671
2024-06-15 00:07:47,5.1703
2024-06-15 00:07:48,5.1448
2024-06-15 00:07:49,5.1442
2024-06-15 00:07:50,5.1505
2024-06-15 00:07:51,5.1103
2024-06-15 00:07:52,5.1263
2024-06-15 00:07:53,5.1842
2024-06-15 00:07:54,5.1901
2024-06-15 00:07:55,5.1525
2024-06-15 00:07:56,5.1693
2024-06-15 00:07:57,5.1643
2024-06-15 00:07:58,5.22
2024-06-15 00:07:59,5.1811
2024-06-15 00:08:00,5.1564
2024-06-15 00:08:01,5.1402
2024-06-15 00:08:02,5.1274
2024-06-15 00:08:03,5.1639
2024-06-15 00:08:04,-689.5735
2024-06-15 00:08:05,5.132
2024-06-15 00:08:06,5.1478
2024-06-15 00:08:07,5.1394
2024-06-15 00:08:08,5.1951
2024-06-15 00:08:09,5.1793
2024-06-15 00:08:10,5.1618
2024-06-15 00:08:11,5.1918
2024-06-15 00:08:12,5.1641
2024-06-15 00:08:13,5.1456
2024-06-15 00:08:14,5.1936
2024-06-15 00:08:15,5.1742
2024-06-15 00:08:16,5.1429
2024-06-15 00:08:17,5.1602
2024-06-15 00:08:18,5.1468
2024-06-15 00:08:19,5.1369
2024-06-15 00:08:20,5.1834
2024-06-15 00:08:21,5.2033
2024-06-15 00:08:22,5.1375
2024-06-15 00:08:23,5.177
2024-06-15 00:08:24,5.153
2024-06-15 00:08:25,5.1566
2024-06-15 00:08:26,5.1548
2024-06-15 00:08:27,5.1496
2024-06-15 00:08:28,5.1681
2024-06-15 00:08:29,5.1508
2024-06-15 00:08:30,5.1732
2024-06-15 00:08:31,5.167
2024-06-15 00:08:32,5.1636
2024-06-15 00:08:33,5.1505
2024-06-15 00:08:34,5.1574
2024-06-15 00:08:35,5.1843
2024-06-15 00:08:36,5.1795
2024-06-15 00:08:37,5.1502
2024-06-15 00:08:38,5.1721
2024-06-15 00:08:39,5.1854
2024-06-15 00:08:40,5.1373
2024-06-15 00:08:41,5.1818
2024-06-15 00:08:42,5.158
2024-06-15 00:08:43,5.1829
2024-06-15 00:08:44,5.1565
2024-06-15 00:08:45,5.136
2024-06-15 00:08:46,5.1398
2024-06-15 00:08:47,5.1736
2024-06-15 00:08:48,5.1781
2024-06-15 00:08:49,5.1551
2024-06-15 00:08:50,5.1863
2024-06-15 00:08:51,5.1406
2024-06-15 00:08:52,5.1727
2024-06-15 00:08:53,5.1501
2024-06-15 00:08:54,5.1616
2024-06-15 00:08:55,5.1759
2024-06-15 00:08:56,5.158
2024-06-15 00:08:57,5.1678
2024-06-15 00:08:58,5.1959
2024-06-15 00:08:59,5.1645
2024-06-15 00:09:00,5.193
2024-06-15 00:09:01,5.154
2024-06-15 00:09:02,5.1875
2024-06-15 00:09:03,5.206
2024-06-15 00:09:04,5.128
2024-06-15 00:09:05,5.1618
2024-06-15 00:09:06,5.1896
2024-06-15 00:09:07,5.1742
2024-06-15 00:09:08,5.186
2024-06-15 00:09:09,5.1668
2024-06-15 00:09:10,5.1809
2024-06-15 00:09:11,5.1763
2024-06-15 00:09:12,5.2031
2024-06-15 00:09:13,5.1851
2024-06-15 00:09:14,5.187
2024-06-15 00:09:15,5.1723
2024-06-15 00:09:16,5.1711
2024-06-15 00:09:17,5.1725
2024-06-15 00:09:18,5.1893
2024-06-15 00:09:19,5.1732
2024-06-15 00:09:20,5.1877
2024-06-15 00:09:21,5.2237
2024-06-15 00:09:22,5.1999
2024-06-15 00:09:23,5.1762
2024-06-15 00:09:24,5.2071
2024-06-15 00:09:25,5.1752
2024-06-15 00:09:26,5.1428
2024-06-15 00:09:27,5.1637
2024-06-15 00:09:28,5.1467
2024-06-15 00:09:29,5.1774
2024-06-15 00:09:30,5.1851
2024-06-15 00:09:31,5.2185
2024-06-15 00:09:32,5.1918
2024-06-15 00:09:33,5.1811
2024-06-15 00:09:34,5.2024
2024-06-15 00:09:35,5.1418
2024-06-15 00:09:36,5.1911
2024-06-15 00:09:37,5.202
2024-06-15 00:09:38,5.1573
2024-06-15 00:09:39,5.21
2024-06-15 00:09:40,5.1942
2024-06-15 00:09:41,5.1794
2024-06-15 00:09:42,5.2006
2024-06-15 00:09:43,5.2337
2024-06-15 00:09:44,5.1922
2024-06-15 00:09:45,5.1938
2024-06-15 00:09:46,5.1799
2024-06-15 00:09:47,5.1723
2024-06-15 00:09:48,5.2062
2024-06-15 00:09:49,5.1728
2024-06-15 00:09:50,5.1916
2024-06-15 00:09:51,5.1809
2024-06-15 00:09:52,5.2003
2024-06-15 00:09:53,5.1976
2024-06-15 00:09:54,5.212
2024-06-15 00:09:55,5.1813
2024-06-15 00:09:56,5.1864
2024-06-15 00:09:57,5.1725
2024-06-15 00:09:58,5.1834
2024-06-15 00:09:59,5.2001
2024-06-15 00:10:00,5.208
2024-06-15 00:10:01,5.1747
2024-06-15 00:10:02,5.2108
2024-06-15 00:10:03,5.2208
2024-06-15 00:10:04,5.2022
2024-06-15 00:10:05,5.2317
2024-06-15 00:10:06,5.179
2024-06-15 00:10:07,5.1698
2024-06-15 00:10:08,5.1594
2024-06-15 00:10:09,5.2252
2024-06-15 00:10:10,5.2086
2024-06-15 00:10:11,5.1947
2024-06-15 00:10:12,5.2016
2024-06-15 00:10:13,5.1738
2024-06-15 00:10:14,5.2455
2024-06-15 00:10:15,5.1994
2024-06-15 00:10:16,5.1993
2024-06-15 00:10:17,5.2119
2024-06-15 00:10:18,5.2072
2024-06-15 00:10:19,5.2023
2024-06-15 00:10:20,5.1823
2024-06-15 00:10:21,5.2078
2024-06-15 00:10:22,5.2363
2024-06-15 00:10:23,5.2258
2024-06-15 00:10:24,5.231
2024-06-15 00:10:25,5.1892
2024-06-15 00:10:26,5.1799
2024-06-15 00:10:27,5.1974
2024-06-15 00:10:28,5.2013
2024-06-15 00:10:29,5.2224
2024-06-15 00:10:30,5.1669
2024-06-15 00:10:31,5.2316
2024-06-15 00:10:32,5.1981
2024-06-15 00:10:33,5.193
2024-06-15 00:10:34,5.1815
2024-06-15 00:10:35,5.1689
2024-06-15 00:10:36,5.2188
2024-06-15 00:10:37,5.204
2024-06-15 00:10:38,5.177
2024-06-15 00:10:39,5.1772
2024-06-15 00:10:40,5.1966
2024-06-15 00:10:41,5.237
2024-06-15 00:10:42,5.1986
2024-06-15 00:10:43,5.174
2024-06-15 00:10:44,5.1994
2024-06-15 00:10:45,5.1991
2024-06-15 00:10:46,5.1509
2024-06-15 00:10:47,5.204
2024-06-15 00:10:48,5.2007
2024-06-15 00:10:49,5.2195
2024-06-15 00:10:50,5.2429
2024-06-15 00:10:51,5.2287
2024-06-15 00:10:52,5.201
2024-06-15 00:10:53,5.1845
2024-06-15 00:10:54,5.2584
2024-06-15 00:10:55,5.2083
2024-06-15 00:10:56,5.2077
2024-06-15 00:10:57,5.2072
2024-06-15 00:10:58,5.2119
2024-06-15 00:10:59,5.2053
2024-06-15 00:11:00,5.1969
2024-06-15 00:11:01,5.1977
2024-06-15 00:11:02,5.2082
2024-06-15 00:11:03,5.1983
2024-06-15 00:11:04,5.1951
2024-06-15 00:11:05,5.2118
2024-06-15 00:11:06,5.2048
2024-06-15 00:11:07,5.2402
2024-06-15 00:11:08,5.1574
2024-06-15 00:11:09,5.2325
2024-06-15 00:11:10,5.2358
2024-06-15 00:11:11,5.1697
2024-06-15 00:11:12,5.2045
2024-06-15 00:11:13,5.2042
2024-06-15 00:11:14,5.1837
2024-06-15 00:11:15,5.1966
2024-06-15 00:11:16,5.1902
2024-06-15 00:11:17,5.2477
2024-06-15 00:11:18,5.2316
2024-06-15 00:11:19,5.2385
2024-06-15 00:11:20,5.2278
2024-06-15 00:11:21,5.191
2024-06-15 00:11:22,5.2034
2024-06-15 00:11:23,5.2239
2024-06-15 00:11:24,5.1899
2024-06-15 00:11:25,5.2288
2024-06-15 00:11:26,-327.9224
2024-06-15 00:11:27,5.2076
2024-06-15 00:11:28,5.2295
2024-06-15 00:11:29,5.2244
2024-06-15 00:11:30,5.2086
2024-06-15 00:11:31,5.2392
2024-06-15 00:11:32,5.1947
2024-06-15 00:11:33,5.2288
2024-06-15 00:11:34,5.2286
2024-06-15 00:11:35,5.2108
2024-06-15 00:11:36,5.2238
2024-06-15 00:11:37,5.1925
2024-06-15 00:11:38,5.2362
2024-06-15 00:11:39,5.2143
2024-06-15 00:11:40,5.2078
2024-06-15 00:11:41,5.2394
2024-06-15 00:11:42,5.2046
2024-06-15 00:11:43,5.1908
2024-06-15 00:11:44,5.188
2024-06-15 00:11:45,5.2315
2024-06-15 00:11:46,5.194
2024-06-15 00:11:47,5.255
2024-06-15 00:11:48,5.1785
2024-06-15 00:11:49,5.2543
2024-06-15 00:11:50,5.2248
2024-06-15 00:11:51,5.2189
2024-06-15 00:11:52,-745.7387
2024-06-15 00:11:53,5.2293
2024-06-15 00:11:54,5.2208
2024-06-15 00:11:55,5.2438
2024-06-15 00:11:56,5.2243
2024-06-15 00:11:57,5.2252
2024-06-15 00:11:58,5.2152
2024-06-15 00:11:59,5.2216
2024-06-15 00:12:00,5.2291
2024-06-15 00:12:01,5.189
2024-06-15 00:12:02,5.1964
2024-06-15 00:12:03,5.2385
2024-06-15 00:12:04,5.2273
2024-06-15 00:12:05,597.7159
2024-06-15 00:12:06,5.2247
2024-06-15 00:12:07,5.2315
2024-06-15 00:12:08,5.214
2024-06-15 00:12:09,5.2095
2024-06-15 00:12:10,5.2292
2024-06-15 00:12:11,5.2059
2024-06-15 00:12:12,5.2339
2024-06-15 00:12:13,5.1919
2024-06-15 00:12:14,5.2468
2024-06-15 00:12:15,5.2359
2024-06-15 00:12:16,5.2318
2024-06-15 00:12:17,5.2465
2024-06-15 00:12:18,5.2604
2024-06-15 00:12:19,5.2476
2024-06-15 00:12:20,5.1907
2024-06-15 00:12:21,5.2022
2024-06-15 00:12:22,5.2155
2024-06-15 00:12:23,5.2288
2024-06-15 00:12:24,5.2388
2024-06-15 00:12:25,5.2142
2024-06-15 00:12:26,5.2326
2024-06-15 00:12:27,5.214
2024-06-15 00:12:28,5.2171
2024-06-15 00:12:29,5.2015
2024-06-15 00:12:30,5.2113
2024-06-15 00:12:31,5.203
2024-06-15 00:12:32,5.2107
2024-06-15 00:12:33,5.2516
2024-06-15 00:12:34,5.2117
2024-06-15 00:12:35,5.2836
2024-06-15 00:12:36,5.241
2024-06-15 00:12:37,5.2351
2024-06-15 00:12:38,5.2144
2024-06-15 00:12:39,5.2458
2024-06-15 00:12:40,5.2205
2024-06-15 00:12:41,5.2347
2024-06-15 00:12:42,5.2837
2024-06-15 00:12:43,5.2308
2024-06-15 00:12:44,5.2559
2024-06-15 00:12:45,5.2191
2024-06-15 00:12:46,5.2327
2024-06-15 00:12:47,5.269
2024-06-15 00:12:48,5.2213
2024-06-15 00:12:49,5.2703
2024-06-15 00:12:50,5.2484
2024-06-15 00:12:51,5.2232
2024-06-15 00:12:52,5.2473
2024-06-15 00:12:53,5.2543
2024-06-15 00:12:54,5.2475
2024-06-15 00:12:55,5.2039
2024-06-15 00:12:56,5.221
2024-06-15 00:12:57,5.2308
2024-06-15 00:12:58,5.2345
2024-06-15 00:12:59,5.2486
2024-06-15 00:13:00,5.24
