timestamp,value
2024-06-15 00:01:37,3.3398
2024-06-15 00:01:38,3.2941
2024-06-15 00:01:39,3.321
2024-06-15 00:01:40,3.282
2024-06-15 00:01:41,3.3884
2024-06-15 00:01:42,3.3218
2024-06-15 00:01:43,3.3891
2024-06-15 00:01:44,3.3518
2024-06-15 00:01:45,3.2923
2024-06-15 00:01:46,3.3495
2024-06-15 00:01:47,3.3777
2024-06-15 00:01:48,3.3337
2024-06-15 00:01:49,3.3416
2024-06-15 00:01:50,3.3107
2024-06-15 00:01:51,3.3398
2024-06-15 00:01:52,3.3509
2024-06-15 00:01:53,3.3104
2024-06-15 00:01:54,3.2857
2024-06-15 00:01:55,3.4044
2024-06-15 00:01:56,3.3706
2024-06-15 00:01:57,3.3133
2024-06-15 00:01:58,3.352
2024-06-15 00:01:59,3.2675
2024-06-15 00:02:00,3.2429
2024-06-15 00:02:01,3.3963
2024-06-15 00:02:02,3.3539
2024-06-15 00:02:03,3.3404
2024-06-15 00:02:04,3.3548
2024-06-15 00:02:05,3.5048
2024-06-15 00:02:06,3.3873
2024-06-15 00:02:07,3.2919
2024-06-15 00:02:08,3.2605
2024-06-15 00:02:09,3.3976
2024-06-15 00:02:10,3.388
2024-06-15 00:02:11,3.3743
2024-06-15 00:02:12,3.3053
2024-06-15 00:02:13,3.3644
2024-06-15 00:02:14,3.3104
2024-06-15 00:02:15,3.3801
2024-06-15 00:02:16,3.3964
2024-06-15 00:02:17,3.3204
2024-06-15 00:02:18,3.4046
2024-06-15 00:02:19,3.3541
2024-06-15 00:02:20,3.3732
2024-06-15 00:02:21,3.2835
2024-06-15 00:02:22,3.361
2024-06-15 00:02:23,3.3159
2024-06-15 00:02:24,3.3738
2024-06-15 00:02:25,3.4237
2024-06-15 00:02:26,3.3652
2024-06-15 00:02:27,3.306
2024-06-15 00:02:28,3.3827
2024-06-15 00:02:29,3.3718
2024-06-15 00:02:30,3.455
2024-06-15 00:02:31,3.3651
2024-06-15 00:02:32,3.3235
2024-06-15 00:02:33,3.3917
2024-06-15 00:02:34,3.3471
2024-06-15 00:02:35,3.3578
2024-06-15 00:02:36,3.3077
2024-06-15 00:02:37,3.3484
2024-06-15 00:02:38,3.3564
2024-06-15 00:02:39,3.3488
2024-06-15 00:02:40,3.326
2024-06-15 00:02:41,3.3703
2024-06-15 00:02:42,3.31
2024-06-15 00:02:43,3.2986
2024-06-15 00:02:44,3.3924
2024-06-15 00:02:45,3.3881
2024-06-15 00:02:46,3.2922
2024-06-15 00:02:47,3.2665
2024-06-15 00:02:48,3.3078
2024-06-15 00:02:49,3.3522
2024-06-15 00:02:50,3.4167
2024-06-15 00:02:51,3.3517
2024-06-15 00:02:52,3.3212
2024-06-15 00:02:53,3.3674
2024-06-15 00:02:54,3.3546
2024-06-15 00:02:55,3.2916
2024-06-15 00:02:56,3.2923
2024-06-15 00:02:57,3.2939
2024-06-15 00:02:58,3.4857
2024-06-15 00:02:59,3.405
2024-06-15 00:03:00,3.3327
2024-06-15 00:03:01,3.4181
2024-06-15 00:03:02,3.3347
2024-06-15 00:03:03,3.4172
2024-06-15 00:03:04,3.3678
2024-06-15 00:03:05,3.3311
2024-06-15 00:03:06,3.3984
2024-06-15 00:03:07,3.3716
2024-06-15 00:03:08,3.385
2024-06-15 00:03:09,3.3762
2024-06-15 00:03:10,3.376
2024-06-15 00:03:11,3.4062
2024-06-15 00:03:12,3.4957
2024-06-15 00:03:13,3.4292
2024-06-15 00:03:14,3.3781
2024-06-15 00:03:15,3.352
2024-06-15 00:03:16,3.3578
2024-06-15 00:03:17,3.3054
2024-06-15 00:03:18,3.4017
2024-06-15 00:03:19,3.3181
2024-06-15 00:03:20,3.3506
2024-06-15 00:03:21,3.403
2024-06-15 00:03:22,3.358
2024-06-15 00:03:23,3.3456
2024-06-15 00:03:24,3.3107
2024-06-15 00:03:25,3.4311
2024-06-15 00:03:26,3.3296
2024-06-15 00:03:27,3.3423
2024-06-15 00:03:28,3.2823
2024-06-15 00:03:29,3.3712
2024-06-15 00:03:30,3.3559
2024-06-15 00:03:31,3.382
2024-06-15 00:03:32,3.3145
2024-06-15 00:03:33,3.4103
2024-06-15 00:03:34,3.282
2024-06-15 00:03:35,3.3697
2024-06-15 00:03:36,3.3804
2024-06-15 00:03:37,3.3778
2024-06-15 00:03:38,3.3832
2024-06-15 00:03:39,3.4151
2024-06-15 00:03:40,3.4422
2024-06-15 00:03:41,3.3685
2024-06-15 00:03:42,3.3282
2024-06-15 00:03:43,3.405
2024-06-15 00:03:44,3.3633
2024-06-15 00:03:45,3.4409
2024-06-15 00:03:46,3.3479
2024-06-15 00:03:47,3.3354
2024-06-15 00:03:48,3.3858
2024-06-15 00:03:49,3.292
2024-06-15 00:03:50,3.356
2024-06-15 00:03:51,3.3632
2024-06-15 00:03:52,3.391
2024-06-15 00:03:53,3.3305
2024-06-15 00:03:54,3.3367
2024-06-15 00:03:55,3.4389
2024-06-15 00:03:56,3.3807
2024-06-15 00:03:57,3.4249
2024-06-15 00:03:58,3.3549
2024-06-15 00:03:59,3.3796
2024-06-15 00:04:00,3.3934
2024-06-15 00:04:01,3.4704
2024-06-15 00:04:02,3.3725
2024-06-15 00:04:03,3.3754
2024-06-15 00:04:04,3.4389
2024-06-15 00:04:05,3.3654
2024-06-15 00:04:06,3.3989
2024-06-15 00:04:07,3.4356
2024-06-15 00:04:08,3.3566
2024-06-15 00:04:09,3.4027
2024-06-15 00:04:10,3.4733
2024-06-15 00:04:11,3.4324
2024-06-15 00:04:12,3.401
2024-06-15 00:04:13,3.3758
2024-06-15 00:04:14,3.3572
2024-06-15 00:04:15,3.3383
2024-06-15 00:04:16,3.4635
2024-06-15 00:04:17,3.4542
2024-06-15 00:04:18,3.3559
2024-06-15 00:04:19,3.4059
2024-06-15 00:04:20,3.3949
2024-06-15 00:04:21,3.4489
2024-06-15 00:04:22,3.4092
2024-06-15 00:04:23,3.3892
2024-06-15 00:04:24,3.3636
2024-06-15 00:04:25,3.4081
2024-06-15 00:04:26,3.374
2024-06-15 00:04:27,3.4027
2024-06-15 00:04:28,3.3882
2024-06-15 00:04:29,3.3737
2024-06-15 00:04:30,3.3441
2024-06-15 00:04:31,3.4187
2024-06-15 00:04:32,3.3955
2024-06-15 00:04:33,3.4831
2024-06-15 00:04:34,3.3424
2024-06-15 00:04:35,3.4256
2024-06-15 00:04:36,3.3906
2024-06-15 00:04:37,3.5
2024-06-15 00:04:38,3.4228
2024-06-15 00:04:39,3.4119
2024-06-15 00:04:40,3.392
2024-06-15 00:04:41,3.3612
2024-06-15 00:04:42,3.4122
2024-06-15 00:04:43,3.3279
2024-06-15 00:04:44,3.3305
2024-06-15 00:04:45,3.4483
2024-06-15 00:04:46,3.3099
2024-06-15 00:04:47,3.3824
2024-06-15 00:04:48,3.3462
2024-06-15 00:04:49,3.3789
2024-06-15 00:04:50,3.4085
2024-06-15 00:04:51,3.4489
2024-06-15 00:04:52,3.4609
2024-06-15 00:04:53,3.3544
2024-06-15 00:04:54,3.3773
2024-06-15 00:04:55,3.6036
2024-06-15 00:04:56,3.3888
2024-06-15 00:04:57,3.3575
2024-06-15 00:04:58,3.3662
2024-06-15 00:04:59,3.3901
2024-06-15 00:05:00,3.383
2024-06-15 00:05:01,3.3912
2024-06-15 00:05:02,3.4022
2024-06-15 00:05:03,3.4022
2024-06-15 00:05:04,3.3561
2024-06-15 00:05:05,3.4227
2024-06-15 00:05:06,3.4106
2024-06-15 00:05:07,3.4297
2024-06-15 00:05:08,3.3195
2024-06-15 00:05:09,3.4134
2024-06-15 00:05:10,3.3066
2024-06-15 00:05:11,3.3974
2024-06-15 00:05:12,3.4394
2024-06-15 00:05:13,3.4591
2024-06-15 00:05:14,3.4239
2024-06-15 00:05:15,3.4413
2024-06-15 00:05:16,3.3929
2024-06-15 00:05:17,3.3827
2024-06-15 00:05:18,3.5431
2024-06-15 00:05:19,3.4502
2024-06-15 00:05:20,3.3505
2024-06-15 00:05:21,3.3227
2024-06-15 00:05:22,3.3865
2024-06-15 00:05:23,3.4697
2024-06-15 00:05:24,3.4129
2024-06-15 00:05:25,3.2996
2024-06-15 00:05:26,3.4022
2024-06-15 00:05:27,3.4113
2024-06-15 00:05:28,3.291
2024-06-15 00:05:29,3.4133
2024-06-15 00:05:30,3.3617
2024-06-15 00:05:31,3.3209
2024-06-15 00:05:32,3.4933
2024-06-15 00:05:33,3.3605
2024-06-15 00:05:34,3.3803
2024-06-15 00:05:35,3.38
2024-06-15 00:05:36,3.4144
2024-06-15 00:05:37,3.503
2024-06-15 00:05:38,3.3552
2024-06-15 00:05:39,3.3999
2024-06-15 00:05:40,3.4217
2024-06-15 00:05:41,3.3725
2024-06-15 00:05:42,3.4001
2024-06-15 00:05:43,3.4463
2024-06-15 00:05:44,3.3791
2024-06-15 00:05:45,3.4003
2024-06-15 00:05:46,3.396
2024-06-15 00:05:47,3.4127
2024-06-15 00:05:48,3.4303
2024-06-15 00:05:49,3.4478
2024-06-15 00:05:50,3.5157
2024-06-15 00:05:51,3.2862
2024-06-15 00:05:52,3.4111
2024-06-15 00:05:53,3.3516
2024-06-15 00:05:54,3.4008
2024-06-15 00:05:55,3.4645
2024-06-15 00:05:56,3.4806
2024-06-15 00:05:57,3.4833
2024-06-15 00:05:58,3.4831
2024-06-15 00:05:59,3.413
2024-06-15 00:06:00,3.4919
2024-06-15 00:06:01,3.5022
2024-06-15 00:06:02,3.4296
2024-06-15 00:06:03,3.4818
2024-06-15 00:06:04,3.4254
2024-06-15 00:06:05,3.4941
2024-06-15 00:06:06,3.4158
2024-06-15 00:06:07,3.3938
2024-06-15 00:06:08,3.3686
2024-06-15 00:06:09,3.4162
2024-06-15 00:06:10,3.4294
2024-06-15 00:06:11,3.3782
2024-06-15 00:06:12,3.4133
2024-06-15 00:06:13,3.3998
2024-06-15 00:06:14,3.3726
2024-06-15 00:06:15,3.4786
2024-06-15 00:06:16,3.4877
2024-06-15 00:06:17,3.479
2024-06-15 00:06:18,3.4235
2024-06-15 00:06:19,3.4269
2024-06-15 00:06:20,3.3752
2024-06-15 00:06:21,3.4494
2024-06-15 00:06:22,3.4375
2024-06-15 00:06:23,3.5715
2024-06-15 00:06:24,3.484
2024-06-15 00:06:25,3.4457
2024-06-15 00:06:26,3.4282
2024-06-15 00:06:27,3.4806
2024-06-15 00:06:28,
2024-06-15 00:06:29,
2024-06-15 00:06:30,
2024-06-15 00:06:31,
2024-06-15 00:06:32,
2024-06-15 00:06:33,
2024-06-15 00:06:34,
2024-06-15 00:06:35,
2024-06-15 00:06:36,
2024-06-15 00:06:37,
2024-06-15 00:06:38,
2024-06-15 00:06:39,
2024-06-15 00:06:40,
2024-06-15 00:06:41,
2024-06-15 00:06:42,
2024-06-15 00:06:43,
2024-06-15 00:06:44,
2024-06-15 00:06:45,
2024-06-15 00:06:46,
2024-06-15 00:06:47,
2024-06-15 00:06:48,
2024-06-15 00:06:49,
2024-06-15 00:06:50,
2024-06-15 00:06:51,3.4142
2024-06-15 00:06:52,3.4528
2024-06-15 00:06:53,3.4738
2024-06-15 00:06:54,3.4544
2024-06-15 00:06:55,3.4039
2024-06-15 00:06:56,3.4976
2024-06-15 00:06:57,3.4656
2024-06-15 00:06:58,3.4502
2024-06-15 00:06:59,3.4493
2024-06-15 00:07:00,3.525
2024-06-15 00:07:01,3.4046
2024-06-15 00:07:02,3.4622
2024-06-15 00:07:03,3.4153
2024-06-15 00:07:04,3.3453
2024-06-15 00:07:05,3.3442
2024-06-15 00:07:06,3.392
2024-06-15 00:07:07,3.4101
2024-06-15 00:07:08,3.5519
2024-06-15 00:07:09,3.4785
2024-06-15 00:07:10,3.4833
2024-06-15 00:07:11,3.4124
2024-06-15 00:07:12,3.4476
2024-06-15 00:07:13,3.5601
2024-06-15 00:07:14,3.3844
2024-06-15 00:07:15,3.4683
2024-06-15 00:07:16,3.5263
2024-06-15 00:07:17,3.4944
2024-06-15 00:07:18,3.5364
2024-06-15 00:07:19,3.4573
2024-06-15 00:07:20,3.4771
2024-06-15 00:07:21,3.4528
2024-06-15 00:07:22,3.4742
2024-06-15 00:07:23,3.4021
2024-06-15 00:07:24,3.4878
2024-06-15 00:07:25,3.4632
2024-06-15 00:07:26,3.4519
2024-06-15 00:07:27,3.5364
2024-06-15 00:07:28,3.4361
2024-06-15 00:07:29,3.5101
2024-06-15 00:07:30,3.5154
2024-06-15 00:07:31,3.4931
2024-06-15 00:07:32,3.4023
2024-06-15 00:07:33,3.4689
2024-06-15 00:07:34,3.5491
2024-06-15 00:07:35,3.3606
2024-06-15 00:07:36,3.4424
2024-06-15 00:07:37,3.5102
2024-06-15 00:07:38,3.4466
2024-06-15 00:07:39,3.4932
2024-06-15 00:07:40,3.5235
2024-06-15 00:07:41,3.4649
2024-06-15 00:07:42,3.4791
2024-06-15 00:07:43,3.4585
2024-06-15 00:07:44,3.4691
2024-06-15 00:07:45,3.5596
2024-06-15 00:07:46,3.4516
2024-06-15 00:07:47,3.4375
2024-06-15 00:07:48,3.5075
2024-06-15 00:07:49,3.4136
2024-06-15 00:07:50,3.4253
2024-06-15 00:07:51,3.4259
2024-06-15 00:07:52,3.4438
2024-06-15 00:07:53,3.4463
2024-06-15 00:07:54,3.4922
2024-06-15 00:07:55,3.4404
2024-06-15 00:07:56,3.4948
2024-06-15 00:07:57,3.5013
2024-06-15 00:07:58,3.4257
2024-06-15 00:07:59,3.5008
2024-06-15 00:08:00,3.5056
2024-06-15 00:08:01,3.3712
2024-06-15 00:08:02,3.4742
2024-06-15 00:08:03,3.4345
2024-06-15 00:08:04,3.5253
2024-06-15 00:08:05,3.4346
2024-06-15 00:08:06,3.3938
2024-06-15 00:08:07,3.4596
2024-06-15 00:08:08,3.4165
2024-06-15 00:08:09,3.5041
2024-06-15 00:08:10,3.4215
2024-06-15 00:08:11,3.4613
2024-06-15 00:08:12,3.5398
2024-06-15 00:08:13,3.5177
2024-06-15 00:08:14,3.487
2024-06-15 00:08:15,3.457
2024-06-15 00:08:16,3.4828
2024-06-15 00:08:17,3.4984
2024-06-15 00:08:18,3.4149
2024-06-15 00:08:19,3.5071
2024-06-15 00:08:20,3.4098
2024-06-15 00:08:21,3.4938
2024-06-15 00:08:22,3.4101
2024-06-15 00:08:23,3.5639
2024-06-15 00:08:24,3.5042
2024-06-15 00:08:25,3.3885
2024-06-15 00:08:26,3.4666
2024-06-15 00:08:27,3.4408
2024-06-15 00:08:28,3.4352
2024-06-15 00:08:29,3.4748
2024-06-15 00:08:30,3.4214
2024-06-15 00:08:31,3.5061
2024-06-15 00:08:32,3.5036
2024-06-15 00:08:33,
2024-06-15 00:08:34,
2024-06-15 00:08:35,
2024-06-15 00:08:36,
2024-06-15 00:08:37,
2024-06-15 00:08:38,
2024-06-15 00:08:39,
2024-06-15 00:08:40,
2024-06-15 00:08:41,
2024-06-15 00:08:42,
2024-06-15 00:08:43,
2024-06-15 00:08:44,
2024-06-15 00:08:45,
2024-06-15 00:08:46,
2024-06-15 00:08:47,
2024-06-15 00:08:48,
2024-06-15 00:08:49,
2024-06-15 00:08:50,
2024-06-15 00:08:51,
2024-06-15 00:08:52,
2024-06-15 00:08:53,
2024-06-15 00:08:54,
2024-06-15 00:08:55,
2024-06-15 00:08:56,
2024-06-15 00:08:57,
2024-06-15 00:08:58,
2024-06-15 00:08:59,
2024-06-15 00:09:00,
2024-06-15 00:09:01,
2024-06-15 00:09:02,
2024-06-15 00:09:03,
2024-06-15 00:09:04,
2024-06-15 00:09:05,
2024-06-15 00:09:06,
2024-06-15 00:09:07,
2024-06-15 00:09:08,
2024-06-15 00:09:09,3.4803
2024-06-15 00:09:10,3.4887
2024-06-15 00:09:11,3.4816
2024-06-15 00:09:12,3.4159
2024-06-15 00:09:13,3.5274
2024-06-15 00:09:14,3.3949
2024-06-15 00:09:15,3.5036
2024-06-15 00:09:16,3.5116
2024-06-15 00:09:17,3.4701
2024-06-15 00:09:18,3.4991
2024-06-15 00:09:19,3.4678
2024-06-15 00:09:20,3.5002
2024-06-15 00:09:21,3.5319
2024-06-15 00:09:22,3.4429
2024-06-15 00:09:23,3.5165
2024-06-15 00:09:24,3.5677
2024-06-15 00:09:25,3.4965
2024-06-15 00:09:26,3.4584
2024-06-15 00:09:27,3.597
2024-06-15 00:09:28,3.4886
2024-06-15 00:09:29,3.496
2024-06-15 00:09:30,3.4973
2024-06-15 00:09:31,3.5074
2024-06-15 00:09:32,3.4683
2024-06-15 00:09:33,3.495
2024-06-15 00:09:34,3.5334
2024-06-15 00:09:35,3.4674
2024-06-15 00:09:36,3.4653
2024-06-15 00:09:37,3.472
2024-06-15 00:09:38,3.432
2024-06-15 00:09:39,3.453
2024-06-15 00:09:40,3.4513
2024-06-15 00:09:41,3.4877
2024-06-15 00:09:42,3.5298
2024-06-15 00:09:43,3.5609
2024-06-15 00:09:44,3.4914
2024-06-15 00:09:45,-74.085
2024-06-15 00:09:46,3.5012
2024-06-15 00:09:47,3.3847
2024-06-15 00:09:48,3.4322
2024-06-15 00:09:49,3.5279
2024-06-15 00:09:50,3.5331
2024-06-15 00:09:51,3.5322
2024-06-15 00:09:52,3.4818
2024-06-15 00:09:53,3.3912
2024-06-15 00:09:54,3.4398
2024-06-15 00:09:55,3.4477
2024-06-15 00:09:56,3.5232
2024-06-15 00:09:57,3.4742
2024-06-15 00:09:58,3.5768
2024-06-15 00:09:59,3.566
2024-06-15 00:10:00,3.5765
2024-06-15 00:10:01,3.4473
2024-06-15 00:10:02,3.5179
2024-06-15 00:10:03,3.4698
2024-06-15 00:10:04,3.5103
2024-06-15 00:10:05,3.4539
2024-06-15 00:10:06,3.5557
2024-06-15 00:10:07,3.4554
2024-06-15 00:10:08,3.3976
2024-06-15 00:10:09,3.5969
2024-06-15 00:10:10,3.5176
2024-06-15 00:10:11,3.4423
2024-06-15 00:10:12,3.4879
2024-06-15 00:10:13,3.4674
2024-06-15 00:10:14,3.4968
2024-06-15 00:10:15,3.537
2024-06-15 00:10:16,3.5294
2024-06-15 00:10:17,3.51
2024-06-15 00:10:18,3.4979
2024-06-15 00:10:19,3.5518
2024-06-15 00:10:20,3.4019
2024-06-15 00:10:21,3.4609
2024-06-15 00:10:22,3.4497
2024-06-15 00:10:23,3.5492
2024-06-15 00:10:24,3.4622
2024-06-15 00:10:25,3.4351
2024-06-15 00:10:26,3.5272
2024-06-15 00:10:27,3.4545
2024-06-15 00:10:28,3.4827
2024-06-15 00:10:29,3.6195
2024-06-15 00:10:30,3.5401
2024-06-15 00:10:31,3.4904
2024-06-15 00:10:32,3.4952
2024-06-15 00:10:33,3.5469
2024-06-15 00:10:34,3.5349
2024-06-15 00:10:35,
2024-06-15 00:10:36,
2024-06-15 00:10:37,
2024-06-15 00:10:38,
2024-06-15 00:10:39,
2024-06-15 00:10:40,
2024-06-15 00:10:41,
2024-06-15 00:10:42,
2024-06-15 00:10:43,
2024-06-15 00:10:44,
2024-06-15 00:10:45,
2024-06-15 00:10:46,
2024-06-15 00:10:47,
2024-06-15 00:10:48,3.4273
2024-06-15 00:10:49,3.5966
2024-06-15 00:10:50,3.4742
2024-06-15 00:10:51,3.4574
2024-06-15 00:10:52,3.6136
2024-06-15 00:10:53,3.5239
2024-06-15 00:10:54,3.5419
2024-06-15 00:10:55,3.5438
2024-06-15 00:10:56,3.4971
2024-06-15 00:10:57,3.479
2024-06-15 00:10:58,3.4874
2024-06-15 00:10:59,3.5886
2024-06-15 00:11:00,3.5186
2024-06-15 00:11:01,3.5743
2024-06-15 00:11:02,3.5051
2024-06-15 00:11:03,3.4714
2024-06-15 00:11:04,3.4373
2024-06-15 00:11:05,3.542
2024-06-15 00:11:06,3.5946
2024-06-15 00:11:07,3.4658
2024-06-15 00:11:08,3.5361
2024-06-15 00:11:09,3.4419
2024-06-15 00:11:10,3.4831
2024-06-15 00:11:11,3.5245
2024-06-15 00:11:12,3.425
2024-06-15 00:11:13,3.5107
2024-06-15 00:11:14,3.4701
2024-06-15 00:11:15,3.5424
2024-06-15 00:11:16,3.5041
2024-06-15 00:11:17,3.5596
2024-06-15 00:11:18,3.4989
2024-06-15 00:11:19,3.445
2024-06-15 00:11:20,3.439
2024-06-15 00:11:21,3.4182
2024-06-15 00:11:22,3.5455
2024-06-15 00:11:23,3.642
2024-06-15 00:11:24,3.5361
2024-06-15 00:11:25,3.5982
2024-06-15 00:11:26,3.5715
2024-06-15 00:11:27,3.4892
2024-06-15 00:11:28,56.1355
2024-06-15 00:11:29,3.4916
2024-06-15 00:11:30,3.4929
2024-06-15 00:11:31,3.5056
2024-06-15 00:11:32,3.5082
2024-06-15 00:11:33,3.5496
2024-06-15 00:11:34,3.4832
2024-06-15 00:11:35,3.5615
2024-06-15 00:11:36,3.561
2024-06-15 00:11:37,3.5346
2024-06-15 00:11:38,3.6147
2024-06-15 00:11:39,3.5823
2024-06-15 00:11:40,3.5717
2024-06-15 00:11:41,3.5218
2024-06-15 00:11:42,3.5363
2024-06-15 00:11:43,3.5451
2024-06-15 00:11:44,3.5198
2024-06-15 00:11:45,3.5006
2024-06-15 00:11:46,3.3994
2024-06-15 00:11:47,3.5558
2024-06-15 00:11:48,3.5722
2024-06-15 00:11:49,3.4623
2024-06-15 00:11:50,3.5509
2024-06-15 00:11:51,3.4913
2024-06-15 00:11:52,3.5027
2024-06-15 00:11:53,3.5868
2024-06-15 00:11:54,3.472
2024-06-15 00:11:55,3.4722
2024-06-15 00:11:56,3.6122
2024-06-15 00:11:57,3.515
2024-06-15 00:11:58,3.5848
2024-06-15 00:11:59,3.4428
2024-06-15 00:12:00,3.447
2024-06-15 00:12:01,3.4775
2024-06-15 00:12:02,3.4993
2024-06-15 00:12:03,3.4535
2024-06-15 00:12:04,3.5423
2024-06-15 00:12:05,3.5458
2024-06-15 00:12:06,3.4794
2024-06-15 00:12:07,3.4836
2024-06-15 00:12:08,3.4905
2024-06-15 00:12:09,3.4668
2024-06-15 00:12:10,3.3805
2024-06-15 00:12:11,3.5212
2024-06-15 00:12:12,3.5042
2024-06-15 00:12:13,3.5095
2024-06-15 00:12:14,3.4756
2024-06-15 00:12:15,3.5669
2024-06-15 00:12:16,3.6479
2024-06-15 00:12:17,3.4852
2024-06-15 00:12:18,3.5971
2024-06-15 00:12:19,3.5457
2024-06-15 00:12:20,3.5293
2024-06-15 00:12:21,3.5106
2024-06-15 00:12:22,3.5238
2024-06-15 00:12:23,3.5857
2024-06-15 00:12:24,3.4716
2024-06-15 00:12:25,3.5149
2024-06-15 00:12:26,3.5914
2024-06-15 00:12:27,3.5783
2024-06-15 00:12:28,3.4732
2024-06-15 00:12:29,3.5205
2024-06-15 00:12:30,3.5662
2024-06-15 00:12:31,3.5632
2024-06-15 00:12:32,3.579
2024-06-15 00:12:33,3.5497
2024-06-15 00:12:34,3.5583
2024-06-15 00:12:35,3.5481
2024-06-15 00:12:36,3.6101
2024-06-15 00:12:37,3.5103
2024-06-15 00:12:38,3.534
2024-06-15 00:12:39,3.4811
2024-06-15 00:12:40,3.4714
2024-06-15 00:12:41,3.5485
2024-06-15 00:12:42,3.4963
2024-06-15 00:12:43,3.5298
2024-06-15 00:12:44,3.6138
2024-06-15 00:12:45,3.6111
2024-06-15 00:12:46,3.6446
2024-06-15 00:12:47,3.6155
2024-06-15 00:12:48,3.654
2024-06-15 00:12:49,3.5558
2024-06-15 00:12:50,3.4891
2024-06-15 00:12:51,3.4844
2024-06-15 00:12:52,3.6045
2024-06-15 00:12:53,3.5375
2024-06-15 00:12:54,3.5414
2024-06-15 00:12:55,3.5079
2024-06-15 00:12:56,3.5141
2024-06-15 00:12:57,3.5549
2024-06-15 00:12:58,3.4832
2024-06-15 00:12:59,3.549
2024-06-15 00:13:00,3.612
2024-06-15 00:13:01,3.4299
2024-06-15 00:13:02,3.4598
2024-06-15 00:13:03,3.5708
2024-06-15 00:13:04,3.6055
2024-06-15 00:13:05,3.513
2024-06-15 00:13:06,3.4378
2024-06-15 00:13:07,3.6095
2024-06-15 00:13:08,3.4976
2024-06-15 00:13:09,3.5203
2024-06-15 00:13:10,3.5545
2024-06-15 00:13:11,3.5054
2024-06-15 00:13:12,3.4952
2024-06-15 00:13:13,3.4963
2024-06-15 00:13:14,3.6323
2024-06-15 00:13:15,3.5976
